55255
4
engrpm,800,1800,100,10;EGRkgph,0,200,20,11;MSPhum,40,80,4,12;EngTq,0,1400,140,13
Iteration,Year,Month,Day,Latitude,Longitude,RelativeError,NOxTheoryppm,AbsError,pass,engrpm,EGRkgph,MSPhum,EngTq
3522059394,2015,8,10,44.9466,-93.1188,12.0995,641.026,26.1038,1,4,3,6,7
3522059395,2015,8,10,44.9466,-93.1189,1.48057,659.463,103.773,1,4,2,6,7
3522059396,2015,8,10,44.9466,-93.119,0.555401,621.02,151.829,1,5,5,6,6
3522059397,2015,8,10,44.9466,-93.1191,2.34427,450.344,65.4532,1,5,4,6,4
3522059398,2015,8,10,44.9466,-93.1193,9.58956,430.707,82.3827,1,5,4,6,3
3522059399,2015,8,10,44.9466,-93.1194,28.0782,337.79,24.938,1,5,2,6,2
3522059400,2015,8,10,44.9466,-93.1195,36.8375,317.678,17.4789,1,5,3,6,1
3522059401,2015,8,10,44.9466,-93.1196,45.519,227.516,71.5817,1,5,3,6,1
3522059402,2015,8,10,44.9466,-93.1198,48.6158,230.562,31.5929,1,5,3,6,1
3522059403,2015,8,10,44.9466,-93.1199,49.2546,241.088,5.45709,1,5,2,6,1
3522059404,2015,8,10,44.9466,-93.12,51.2746,221.961,4.93518,1,4,2,6,0
3522059405,2015,8,10,44.9466,-93.1202,50.1437,196.131,7.62134,1,4,2,6,1
3522059406,2015,8,10,44.9466,-93.1203,48.5406,156.525,19.5066,1,4,1,6,0
3522059421,2015,8,10,44.9466,-93.1211,35.6234,597.598,435.129,1,1,0,6,4
3522059422,2015,8,10,44.9466,-93.1211,146.153,597.598,435.129,1,1,0,6,4
3522059423,2015,8,10,44.9466,-93.1211,23.0337,598.704,30.407,1,5,3,6,6
3522059424,2015,8,10,44.9466,-93.1211,9.52588,636.642,152.722,1,5,2,6,7
3522059425,2015,8,10,44.9466,-93.1212,5.22753,648.742,199.204,1,8,7,6,8
3522059426,2015,8,10,44.9466,-93.1212,26.4542,621.482,331.096,1,5,5,6,8
3522059427,2015,8,10,44.9466,-93.1213,14.9604,725.655,284.926,1,5,5,6,9
3522059428,2015,8,10,44.9466,-93.1214,16.1488,673.723,198.592,1,4,4,6,7
3522059429,2015,8,10,44.9466,-93.1214,36.0428,621.281,20.0601,1,4,4,6,6
3522059430,2015,8,10,44.9466,-93.1216,16.4692,481.446,7.38441,1,4,3,6,4
3522059431,2015,8,10,44.9466,-93.1217,9.40746,379.458,6.26025,1,4,2,6,2
3522059432,2015,8,10,44.9466,-93.1218,12.395,410.435,68.9369,1,4,2,6,2
3522059433,2015,8,10,44.9466,-93.1219,14.3486,441.537,123.039,1,4,2,6,3
3522059434,2015,8,10,44.9466,-93.122,23.4323,403.406,72.5648,1,4,2,6,2
3522059435,2015,8,10,44.9466,-93.1221,26.2318,435.022,87.7928,1,5,2,6,3
3522059436,2015,8,10,44.9466,-93.1223,26.06,433.061,82.8924,1,5,2,6,2
3522059437,2015,8,10,44.9466,-93.1224,30.0071,379.559,24.4982,1,5,2,6,2
3522059438,2015,8,10,44.9466,-93.1225,33.4287,375.376,21.2119,1,5,2,6,2
3522059439,2015,8,10,44.9466,-93.1226,36.8599,239.072,67.7713,1,5,2,6,1
3522059440,2015,8,10,44.9466,-93.1227,42.6523,229.571,41.3127,1,5,2,6,1
3522059441,2015,8,10,44.9466,-93.1229,52.2543,127.66,104.363,1,5,1,6,0
3522059443,2015,8,10,44.9466,-93.1231,34.3713,170.482,36.6928,1,5,2,6,0
3522059444,2015,8,10,44.9466,-93.1232,30.555,242.31,113.421,1,5,1,6,2
3522059445,2015,8,10,44.9466,-93.1234,18.3198,337.074,187.44,1,5,2,6,3
3522059446,2015,8,10,44.9466,-93.1235,46.832,340.091,60.2283,1,5,2,6,2
3522059447,2015,8,10,44.9466,-93.1236,42.8477,370.536,58.6689,1,5,2,6,2
3522059448,2015,8,10,44.9466,-93.1237,41.848,332.627,16.527,1,5,2,6,1
3522059449,2015,8,10,44.9466,-93.1238,47.8844,234.358,74.1027,1,5,2,6,1
3522059450,2015,8,10,44.9466,-93.124,51.7562,164.116,93.0135,1,5,2,6,0
3522059451,2015,8,10,44.9466,-93.1241,57.6549,53.2817,136.462,1,5,1,6,0
3522059459,2015,8,10,44.9466,-93.125,17.807,154.475,79.4484,1,6,2,6,0
3522059462,2015,8,10,44.9466,-93.1253,58.3062,109.252,6.21543,1,5,2,6,0
3522059518,2015,8,10,44.9466,-93.1261,26.6061,581.953,414.195,1,0,4,6,2
3522059519,2015,8,10,44.9466,-93.1261,47.657,588.307,393.79,1,3,0,6,5
3522059520,2015,8,10,44.9466,-93.1261,21.9212,643.115,84.5719,1,4,2,6,6
3522059521,2015,8,10,44.9466,-93.1261,15.1359,639.876,173.51,1,4,2,6,6
3522059522,2015,8,10,44.9466,-93.1261,44.3239,664.917,234.617,1,4,2,6,7
3522059523,2015,8,10,44.9466,-93.1262,70.8321,623.2,300.18,1,3,4,6,7
3522059524,2015,8,10,44.9466,-93.1263,5.69352,695.38,207.475,1,4,4,6,8
3522059525,2015,8,10,44.9466,-93.1263,1.56771,609.437,121.371,1,2,3,6,6
3522059526,2015,8,10,44.9466,-93.1264,15.8984,709.997,79.9492,1,3,2,6,6
3522059527,2015,8,10,44.9466,-93.1265,14.0738,698.586,45.9536,1,3,2,6,6
3522059528,2015,8,10,44.9466,-93.1266,13.4727,583.072,133.149,1,4,3,6,5
3522059529,2015,8,10,44.9466,-93.1267,3.23991,495.434,51.9657,1,5,4,6,4
3522059530,2015,8,10,44.9466,-93.1268,4.16404,381.686,20.9538,1,5,3,6,2
3522059531,2015,8,10,44.9466,-93.127,21.2287,282.833,42.8147,1,5,3,6,1
3522059532,2015,8,10,44.9466,-93.1271,29.5757,282.638,7.76107,1,5,2,6,1
3522059533,2015,8,10,44.9466,-93.1272,30.5102,384.694,123.21,1,6,3,6,2
3522059534,2015,8,10,44.9466,-93.1274,47.7947,355.921,21.621,1,6,3,6,2
3522059535,2015,8,10,44.9466,-93.1275,41.7416,383.583,43.3854,1,2,2,6,2
3522059536,2015,8,10,44.9466,-93.1276,19.9807,532.06,209.963,1,2,3,6,3
3522059537,2015,8,10,44.9466,-93.1277,4.41485,593.005,234.628,1,2,0,6,4
3522059538,2015,8,10,44.9466,-93.1279,16.3228,453.362,12.338,1,2,2,6,3
3522059539,2015,8,10,44.9466,-93.128,9.60147,368.159,26.6253,1,2,2,6,2
3522059540,2015,8,10,44.9466,-93.1282,15.5364,302.083,27.5754,1,3,3,6,1
3522059541,2015,8,10,44.9466,-93.1283,36.4259,115.682,133.495,1,6,2,6,0
3522059545,2015,8,10,44.9466,-93.1289,192.419,141.373,108.94,1,6,2,6,0
3522059546,2015,8,10,44.9466,-93.129,28.6438,94.4055,9.64888,1,5,0,6,0
3522059561,2015,8,10,44.9466,-93.1299,48.8502,428.838,216.428,1,0,2,6,2
3522059562,2015,8,10,44.9466,-93.1299,11.3497,604.625,323.973,1,3,0,6,5
3522059563,2015,8,10,44.9466,-93.1299,18.9484,599.702,118.002,1,3,0,6,5
3522059564,2015,8,10,44.9466,-93.1299,47.116,616.063,112.953,1,4,1,6,7
3522059565,2015,8,10,44.9466,-93.13,21.1124,631.631,147.305,1,7,4,6,8
3522059566,2015,8,10,44.9466,-93.13,46.159,635.715,287.044,1,4,4,6,7
3522059567,2015,8,10,44.9466,-93.1301,26.9373,764.987,344.57,1,4,3,6,9
3522059568,2015,8,10,44.9466,-93.1301,15.0562,780.241,314.926,1,4,4,6,8
3522059569,2015,8,10,44.9466,-93.1302,34.3973,768.118,330.903,1,3,2,6,8
3522059570,2015,8,10,44.9466,-93.1303,13.1374,659.653,140.2,1,3,3,6,8
3522059573,2015,8,10,44.9466,-93.1304,1.32368,410.582,39.9415,1,5,3,6,3
3522059573,2015,8,10,44.9466,-93.1305,30.042,370.544,9.344,1,5,3,6,2
3522059574,2015,8,10,44.9466,-93.1308,12.7636,268.665,32.693,1,5,2,6,1
3522059575,2015,8,10,44.9466,-93.1309,17.3176,228.332,6.032,1,5,2,6,0
3522059576,2015,8,10,44.9466,-93.131,6.35023,233.922,67.6546,1,4,1,6,1
3522059577,2015,8,10,44.9466,-93.1312,13.6382,416.273,234.454,1,4,2,6,3
3522059578,2015,8,10,44.9466,-93.1313,23.5901,402.404,86.5417,1,4,2,6,3
3522059579,2015,8,10,44.9466,-93.1314,24.7463,414.725,54.1377,1,5,2,6,3
3522059580,2015,8,10,44.9466,-93.1315,22.029,429.867,64.5233,1,5,2,6,4
3522059581,2015,8,10,44.9466,-93.1316,31.7022,480.082,50.9864,1,5,4,6,4
3522059582,2015,8,10,44.9466,-93.1318,27.7492,376.739,14.3195,1,5,3,6,2
3522059583,2015,8,10,44.9466,-93.1319,34.305,341.116,9.87238,1,5,2,6,2
3522059585,2015,8,10,44.9466,-93.1321,254.98,141.492,92.0013,1,4,1,6,1
3522059586,2015,8,10,44.9466,-93.1323,83.2869,380.116,281.437,1,4,2,6,3
3522059587,2015,8,10,44.9466,-93.1324,4.01553,479.872,235.732,1,5,2,6,5
3522059588,2015,8,10,44.9466,-93.1325,28.2297,456.403,74.185,1,5,4,6,4
3522059589,2015,8,10,44.9466,-93.1326,23.6855,473.538,88.9813,1,5,4,6,5
3522059590,2015,8,10,44.9466,-93.1327,21.6397,457.064,83.0844,1,6,4,6,4
3522059591,2015,8,10,44.9466,-93.1329,25.3588,417.377,46.8206,1,6,4,6,3
3522059592,2015,8,10,44.9466,-93.133,26.787,344.297,10.8907,1,6,3,6,2
3522059593,2015,8,10,44.9466,-93.1331,34.2649,340.583,15.8638,1,6,3,6,2
3522059594,2015,8,10,44.9466,-93.1333,31.2577,430.735,131.611,1,6,3,6,3
3522059595,2015,8,10,44.9466,-93.1334,45.0646,343.527,17.6425,1,4,2,6,1
3522059596,2015,8,10,44.9466,-93.1335,19.6803,488.559,200.964,1,2,2,6,3
3522059597,2015,8,10,44.9466,-93.1337,33.5096,372.706,21.4509,1,2,3,6,2
3522059598,2015,8,10,44.9466,-93.1338,31.5507,329.11,20.91,1,3,4,6,1
3522059599,2015,8,10,44.9466,-93.1339,39.6412,189.915,68.7249,1,6,2,6,1
3522059600,2015,8,10,44.9466,-93.1341,43.5125,268.24,33.6487,1,6,2,6,1
3522059601,2015,8,10,44.9466,-93.1342,45.5677,261.366,50.1987,1,6,3,6,1
3522059602,2015,8,10,44.9466,-93.1343,41.802,335.318,122.818,1,6,3,6,2
3522059603,2015,8,10,44.9466,-93.1345,37.4423,402.381,142.981,1,2,1,6,3
3522059604,2015,8,10,44.9466,-93.1346,32.6782,470.273,141.902,1,2,2,6,3
3522059605,2015,8,10,44.9466,-93.1347,35.2472,375.196,5.796,1,2,3,6,2
3522059606,2015,8,10,44.9466,-93.1349,28.8246,367.097,37.1717,1,2,3,6,2
3522059607,2015,8,10,44.9466,-93.135,34.8078,231.044,55.2376,1,5,2,6,1
3522059625,2015,8,10,44.9466,-93.1364,9.83405,396.942,224.361,1,0,4,6,3
3522059626,2015,8,10,44.9466,-93.1364,9.27388,582.669,347.249,1,1,2,6,4
3522059627,2015,8,10,44.9466,-93.1364,43.5829,655.332,29.332,1,5,3,6,6
3522059628,2015,8,10,44.9466,-93.1364,9.51856,683.046,201.892,1,5,3,6,7
3522059629,2015,8,10,44.9466,-93.1364,15.8351,694.837,222.491,1,7,6,6,8
3522059630,2015,8,10,44.9466,-93.1365,3.74658,674.951,305.294,1,5,7,6,7
3522059631,2015,8,10,44.9466,-93.1366,25.2047,734.372,259.275,1,5,5,6,7
3522059632,2015,8,10,44.9466,-93.1367,6.02664,631.188,215.288,1,3,3,6,5
3522059633,2015,8,10,44.9466,-93.1367,12.2084,502.144,34.9049,1,3,2,6,4
3522059634,2015,8,10,44.9466,-93.1368,2.68493,472.241,71.941,1,4,3,6,3
3522059635,2015,8,10,44.9466,-93.137,10.6792,442.108,53.4914,1,4,2,6,4
3522059636,2015,8,10,44.9466,-93.1371,19.4379,440.269,71.0526,1,4,3,6,3
3522059637,2015,8,10,44.9466,-93.1372,28.6362,382.686,23.586,1,5,2,6,2
3522059638,2015,8,10,44.9466,-93.1373,37.1686,299.247,36.953,1,5,2,6,1
3522059639,2015,8,10,44.9466,-93.1374,49.7406,147.22,149.97,1,6,2,6,0
3522059665,2015,8,10,44.9467,-93.1389,9.71897,420.069,249.077,1,0,0,6,4
3522059666,2015,8,10,44.9467,-93.1389,5.80456,539.146,259.267,1,2,0,6,5
3522059667,2015,8,10,44.9467,-93.1389,10.6184,602.231,127.252,1,4,3,6,6
3522059668,2015,8,10,44.9467,-93.139,7.97549,585.188,129.088,1,7,4,6,6
3522059669,2015,8,10,44.9467,-93.139,25.7919,742.934,379.729,1,4,4,6,6
3522059670,2015,8,10,44.9467,-93.1391,2.05615,820.818,317.915,1,3,3,6,9
3522059671,2015,8,10,44.9467,-93.1391,11.5973,616.711,51.6568,1,5,4,6,9
3522059672,2015,8,10,44.9467,-93.1392,30.359,694.503,251.503,1,3,3,6,9
3522059673,2015,8,10,44.9467,-93.1393,0.188538,665.925,67.8698,1,4,4,6,9
3522059674,2015,8,10,44.9467,-93.1394,4.35082,530.783,19.2754,1,5,6,6,7
3522059675,2015,8,10,44.9466,-93.1395,3.31452,504.515,84.2707,1,5,6,6,6
3522059676,2015,8,10,44.9466,-93.1397,4.92002,512.182,141.144,1,6,6,6,6
3522059677,2015,8,10,44.9466,-93.1398,1.34365,525.485,210.196,1,6,6,6,7
3522059678,2015,8,10,44.9466,-93.1399,6.80701,580.021,245.621,1,2,2,6,6
3522059679,2015,8,10,44.9466,-93.1401,25.0354,693.497,140.586,1,2,3,6,8
3522059680,2015,8,10,44.9466,-93.1402,32.9592,489.56,150.14,1,3,2,6,4
3522059681,2015,8,10,44.9466,-93.1403,14.2751,433.999,51.205,1,3,2,6,3
3522059682,2015,8,10,44.9466,-93.1405,6.72498,402.991,6.52022,1,3,2,6,3
3522059683,2015,8,10,44.9466,-93.1406,14.0679,429.692,38.3838,1,2,2,6,4
3522059684,2015,8,10,44.9466,-93.1408,16.2962,467.975,73.3256,1,2,1,6,3
3522059687,2015,8,10,44.9467,-93.1412,504.643,168.897,131.862,1,5,2,6,2
3522059688,2015,8,10,44.9467,-93.1413,805.399,409.866,384.143,1,5,2,6,3
3522059689,2015,8,10,44.9467,-93.1415,16.2981,497.184,170.684,1,5,3,6,5
3522059690,2015,8,10,44.9466,-93.1416,15.5058,507.134,157.022,1,5,3,6,5
3522059691,2015,8,10,44.9466,-93.1417,25.0604,397.258,38.858,1,6,3,6,3
3522059692,2015,8,10,44.9466,-93.1418,31.4152,332.192,11.208,1,6,3,6,2
3522059693,2015,8,10,44.9466,-93.142,19.988,410.229,99.429,1,2,1,6,3
3522059694,2015,8,10,44.9466,-93.1421,28.9811,406.598,71.598,1,2,3,6,2
3522059695,2015,8,10,44.9466,-93.1422,33.0462,401.645,66.845,1,2,4,6,1
3522059696,2015,8,10,44.9466,-93.1424,25.7087,359.807,92.907,1,4,4,6,2
3522059697,2015,8,10,44.9466,-93.1425,36.1133,249.236,3.18885,1,7,3,6,1
3522059698,2015,8,10,44.9467,-93.1426,41.5011,323.628,79.0619,1,7,3,6,2
3522059699,2015,8,10,44.9467,-93.1428,41.9846,351.557,98.657,1,5,2,6,1
3522059700,2015,8,10,44.9467,-93.1429,47.7536,285.202,15.0034,1,4,3,6,0
3522059716,2015,8,10,44.9467,-93.144,37.4001,540.322,371.266,1,1,0,6,5
3522059717,2015,8,10,44.9467,-93.144,18.8965,588.396,156.727,1,4,2,6,5
3522059718,2015,8,10,44.9467,-93.144,11.8865,711.701,267.537,1,4,2,6,6
3522059719,2015,8,10,44.9467,-93.1441,6.01551,602.767,184.067,1,7,4,6,7
3522059720,2015,8,10,44.9467,-93.1441,10.7293,472.797,119.55,1,5,5,6,6
3522059721,2015,8,10,44.9467,-93.1442,0.630966,509.438,92.8501,1,3,3,6,8
3522059722,2015,8,10,44.9467,-93.1442,13.0171,588.58,63.946,1,4,3,6,7
3522059723,2015,8,10,44.9467,-93.1443,17.4853,629.28,169.448,1,3,1,6,8
3522059724,2015,8,10,44.9467,-93.1444,1.84762,662.397,37.5073,1,3,2,6,8
3522059725,2015,8,10,44.9467,-93.1445,4.62563,568.582,16.682,1,4,4,6,8
3522059726,2015,8,10,44.9467,-93.1446,8.29833,540.165,107.324,1,5,6,6,7
3522059727,2015,8,10,44.9467,-93.1447,0.0886279,467.327,97.6411,1,6,6,6,5
3522059728,2015,8,10,44.9466,-93.1449,11.5238,574.529,247.286,1,3,3,6,5
3522059729,2015,8,10,44.9466,-93.145,23.1828,711.524,226.005,1,2,4,6,7
3522059730,2015,8,10,44.9466,-93.1451,24.0249,739.762,196.635,1,3,3,6,7
3522059731,2015,8,10,44.9466,-93.1453,9.7954,320.997,126.946,1,3,2,6,2
3522059750,2015,8,10,44.9467,-93.1465,190.826,520,357.818,1,3,0,6,5
3522059751,2015,8,10,44.9467,-93.1465,20.3235,576.203,8.28956,1,5,2,6,5
3522059752,2015,8,10,44.9467,-93.1465,5.51184,632.421,109.009,1,4,2,6,6
3522059753,2015,8,10,44.9467,-93.1465,1.09787,713.862,236.945,1,6,6,6,8
3522059754,2015,8,10,44.9467,-93.1466,4.16998,743.226,285.966,1,6,7,6,8
3522059755,2015,8,10,44.9467,-93.1466,49.6655,660.697,376.508,1,5,4,6,8
3522059756,2015,8,10,44.9467,-93.1467,8.8105,713.371,224.896,1,5,4,6,9
3522059757,2015,8,10,44.9467,-93.1468,17.3373,679.421,258.567,1,4,3,6,9
3522059758,2015,8,10,44.9467,-93.1469,2.66403,749.877,193.834,1,4,3,6,10
3522059759,2015,8,10,44.9467,-93.147,10.6677,841.959,304.126,1,4,3,6,10
3522059760,2015,8,10,44.9467,-93.1471,31.39,790.822,370.487,1,6,5,6,10
3522059761,2015,8,10,44.9466,-93.1472,26.4963,751.788,380.664,1,6,7,6,10
3522059762,2015,8,10,44.9466,-93.1474,7.66474,443.124,107.76,1,7,10,6,7
3522059763,2015,8,10,44.9466,-93.1475,12.1649,407.402,149.364,1,7,8,6,6
3522059764,2015,8,10,44.9466,-93.1477,2.28211,389.934,136.206,1,7,8,6,6
3522059765,2015,8,10,44.9466,-93.1478,10.9219,344.116,95.2524,1,7,7,6,4
3522059766,2015,8,10,44.9466,-93.1479,33.4235,439.688,131.127,1,6,5,6,3
3522059767,2015,8,10,44.9466,-93.1481,37.7994,635.276,294.549,1,6,5,6,6
3522059768,2015,8,10,44.9466,-93.1482,34.3388,361.919,36.8582,1,6,3,6,2
3522059769,2015,8,10,44.9466,-93.1484,36.8142,287.701,26.6223,1,6,3,6,1
3522059783,2015,8,10,44.9467,-93.1491,33.0999,400.991,236.201,1,0,3,6,2
3522059784,2015,8,10,44.9467,-93.1491,84.8537,560.593,392.294,1,2,0,6,5
3522059785,2015,8,10,44.9467,-93.1491,68.2136,640.196,346.572,1,3,0,6,5
3522059786,2015,8,10,44.9467,-93.1491,5.56394,655.535,115.859,1,3,3,6,6
3522059787,2015,8,10,44.9467,-93.1492,13.8565,723.83,259.601,1,6,5,6,7
3522059788,2015,8,10,44.9467,-93.1492,20.5824,659.442,296.319,1,5,6,6,7
3522059789,2015,8,10,44.9467,-93.1493,25.621,636.701,312.237,1,4,4,6,8
3522059790,2015,8,10,44.9467,-93.1493,21.8432,698.901,171.094,1,4,5,6,8
3522059791,2015,8,10,44.9467,-93.1494,11.1822,711.298,162.281,1,3,3,6,9
3522059792,2015,8,10,44.9467,-93.1495,12.5835,658.741,31.5188,1,4,4,6,10
3522059793,2015,8,10,44.9467,-93.1496,5.4613,552.446,58.0591,1,5,7,6,7
3522059794,2015,8,10,44.9467,-93.1497,5.88205,444.906,73.5176,1,6,5,6,5
3522059795,2015,8,10,44.9467,-93.1499,0.80635,386.298,45.0073,1,6,2,6,3
3522059796,2015,8,10,44.9466,-93.15,7.58393,425.403,75.0909,1,3,0,6,3
3522059797,2015,8,10,44.9466,-93.1501,23.7188,537.065,111.942,1,2,3,6,4
3522059798,2015,8,10,44.9466,-93.1503,17.9249,526.348,89.796,1,2,2,6,4
3522059799,2015,8,10,44.9466,-93.1504,2.16418,689.514,163.341,1,2,1,6,7
3522059800,2015,8,10,44.9466,-93.1506,7.37808,631.865,29.6436,1,2,1,6,5
3522059801,2015,8,10,44.9467,-93.1507,97.9114,748.47,330.124,1,3,0,6,6
3522059802,2015,8,10,44.9467,-93.1508,14.6767,589.943,62.3797,1,3,2,6,3
3522059803,2015,8,10,44.9467,-93.151,41.4286,364.673,0.941408,1,3,3,6,1
3522059804,2015,8,10,44.9467,-93.1511,12.9055,294.362,4.91319,1,4,2,6,1
3522059805,2015,8,10,44.9467,-93.1513,24.3107,283.114,11.9943,1,7,4,6,2
3522059806,2015,8,10,44.9467,-93.1514,45.2699,344.451,60.4468,1,7,4,6,2
3522059807,2015,8,10,44.9467,-93.1516,49.4339,363.537,75.923,1,7,4,6,2
3522059808,2015,8,10,44.9467,-93.1517,41.4724,446.815,136.89,1,3,2,6,3
3522059809,2015,8,10,44.9467,-93.1519,33.9937,413.465,87.465,1,3,2,6,3
3522059810,2015,8,10,44.9467,-93.152,30.8005,425.976,64.3044,1,3,2,6,3
3522059811,2015,8,10,44.9467,-93.1521,24.5267,437.747,66.7454,1,3,2,6,2
3522059812,2015,8,10,44.9467,-93.1523,20.4169,427.303,61.3916,1,3,2,6,3
3522059813,2015,8,10,44.9467,-93.1524,15.2007,450.516,86.3371,1,3,1,6,3
3522059814,2015,8,10,44.9467,-93.1526,14.8745,477.134,86.4625,1,3,1,6,4
3522059815,2015,8,10,44.9467,-93.1527,11.3588,469.414,78.3051,1,3,1,6,3
3522059816,2015,8,10,44.9467,-93.1529,21.6114,370.772,23.0912,1,3,2,6,2
3522059817,2015,8,10,44.9467,-93.153,16.1383,437.112,68.6348,1,3,1,6,2
3522059818,2015,8,10,44.9467,-93.1532,20.2824,385.197,25.2405,1,3,1,6,2
3522059819,2015,8,10,44.9467,-93.1533,18.3523,436.386,79.3399,1,3,1,6,3
3522059820,2015,8,10,44.9467,-93.1535,1.7801,576.632,210.123,1,3,2,6,4
3522059821,2015,8,10,44.9467,-93.1536,10.6184,496.232,68.4069,1,3,2,6,4
3522059822,2015,8,10,44.9467,-93.1538,17.2726,411.967,22.2398,1,3,1,6,3
3522059823,2015,8,10,44.9467,-93.1539,12.7485,442.605,45.851,1,3,2,6,3
3522059824,2015,8,10,44.9467,-93.154,18.8627,385.337,5.47886,1,3,2,6,2
3522059825,2015,8,10,44.9467,-93.1542,28.5537,360.879,8.99106,1,3,2,6,1
3522059826,2015,8,10,44.9467,-93.1543,35.6398,201.46,77.2754,1,6,2,6,1
3522059827,2015,8,10,44.9467,-93.1545,56.7323,68.974,158.234,1,7,2,6,0
3522059828,2015,8,10,44.9467,-93.1546,47.2134,190.853,50.4846,1,7,3,6,0
3522059829,2015,8,10,44.9467,-93.1548,53.7429,136.661,15.7177,1,7,2,6,0
3522059830,2015,8,10,44.9467,-93.1549,35.7185,311.205,195.114,1,7,3,6,2
3522059831,2015,8,10,44.9467,-93.1551,14.6496,352.825,229.026,1,6,4,6,2
3522059832,2015,8,10,44.9467,-93.1552,29.5626,396.492,181.292,1,3,1,6,2
3522059855,2015,8,10,44.9467,-93.1566,59.1868,528.453,366.096,1,1,0,6,5
3522059856,2015,8,10,44.9467,-93.1566,18.2945,638.359,72.272,1,3,0,6,5
3522059898,2015,8,10,44.9467,-93.1568,302.48,586.762,409.176,1,0,0,6,4
3522059899,2015,8,10,44.9467,-93.1568,173.052,581.591,230.377,1,2,0,6,5
3522059900,2015,8,10,44.9467,-93.1568,13.6038,271.386,248.067,1,0,3,6,1
3522059904,2015,8,10,44.9467,-93.1569,97.5943,617.78,274.279,1,4,0,6,5
3522059905,2015,8,10,44.9468,-93.1569,11.0657,686.058,72.9176,1,7,2,6,8
3522059906,2015,8,10,44.9468,-93.1569,4.57967,640.241,122.731,1,10,7,6,9
3522059907,2015,8,10,44.9468,-93.1569,21.5385,749.245,429.969,1,6,11,6,9
3522059908,2015,8,10,44.9469,-93.1569,1.13405,613.644,255.394,1,3,6,6,9
3522059909,2015,8,10,44.947,-93.1569,24.3813,742.965,257.985,1,3,5,6,9
3522059910,2015,8,10,44.947,-93.1569,5.68516,686.182,225.056,1,4,3,6,9
3522059911,2015,8,10,44.9471,-93.1568,2.61986,550.272,76.8224,1,5,4,6,8
3522059912,2015,8,10,44.9472,-93.1568,2.1028,520.939,95.4907,1,5,6,6,6
3522059913,2015,8,10,44.9472,-93.1569,4.54738,494.445,128.832,1,6,6,6,6
3522059914,2015,8,10,44.9473,-93.1569,2.54804,444.111,104.993,1,6,5,6,4
3522059915,2015,8,10,44.9474,-93.1568,5.10513,595.924,274.348,1,6,6,6,6
3522059916,2015,8,10,44.9475,-93.1568,23.4151,407.851,59.0144,1,7,5,6,2
3522059917,2015,8,10,44.9476,-93.1568,4.79327,255.577,3.03334,1,2,1,6,1
3522059925,2015,8,10,44.9484,-93.1568,12.1818,164.015,25.5307,1,5,1,6,0
3522059926,2015,8,10,44.9485,-93.1568,16.6306,159.926,19.8052,1,4,0,6,0
3522059927,2015,8,10,44.9486,-93.1568,12.7951,265.255,130.555,1,5,2,6,1
3522059928,2015,8,10,44.9487,-93.1568,17.8006,345.825,167.53,1,5,2,6,2
3522059929,2015,8,10,44.9488,-93.1568,17.9227,403.41,162.211,1,5,2,6,3
3522059930,2015,8,10,44.9489,-93.1568,0.159631,575.195,267.896,1,5,2,6,6
3522059931,2015,8,10,44.9489,-93.1568,29.3046,437.995,46.1057,1,6,4,6,3
3522059932,2015,8,10,44.949,-93.1568,3.88829,406.781,116.192,1,2,0,6,3
3522059933,2015,8,10,44.9491,-93.1568,19.5336,386.399,28.3388,1,2,3,6,2
3522059934,2015,8,10,44.9492,-93.1567,22.8639,361.387,31.4411,1,2,3,6,1
3522059945,2015,8,10,44.9501,-93.1567,213.486,691.069,569.574,1,7,1,6,7
3522059946,2015,8,10,44.9502,-93.1567,10.5857,508.188,149.811,1,7,6,6,4
3522059947,2015,8,10,44.9502,-93.1567,13.4125,349.185,47.4715,1,2,0,6,3
3522059948,2015,8,10,44.9503,-93.1567,5.38665,565.367,222.415,1,2,3,6,4
3522059949,2015,8,10,44.9504,-93.1567,27.2534,764.248,346.108,1,2,0,6,7
3522059950,2015,8,10,44.9504,-93.1567,3.62646,805.789,46.9131,1,3,0,6,7
3522059951,2015,8,10,44.9505,-93.1567,28.0099,553.996,279.573,1,4,5,6,6
3522059952,2015,8,10,44.9506,-93.1567,32.5753,491.4,188.438,1,4,4,6,4
3522059963,2015,8,10,44.9512,-93.1567,59.5888,542.467,289.562,1,0,4,6,3
3522059964,2015,8,10,44.9512,-93.1567,77.534,566.598,309.782,1,1,0,6,5
3522059965,2015,8,10,44.9512,-93.1567,16.2093,677.983,89.3236,1,5,3,6,7
3522059966,2015,8,10,44.9512,-93.1567,2.58783,711.446,205.446,1,7,5,6,8
3522059967,2015,8,10,44.9513,-93.1567,4.8385,640.083,220.576,1,5,5,6,7
3522059968,2015,8,10,44.9513,-93.1567,3.62937,681.964,185.243,1,3,2,6,5
3522059969,2015,8,10,44.9514,-93.1567,3.19663,472.249,2.25057,1,3,2,6,3
3522059970,2015,8,10,44.9514,-93.1567,11.2922,536.162,148.906,1,4,2,6,4
3522059971,2015,8,10,44.9515,-93.1567,5.54422,495.927,123.062,1,3,3,6,3
3522059972,2015,8,10,44.9515,-93.1567,0.72557,382.515,53.6487,1,3,2,6,2
3522059973,2015,8,10,44.9516,-93.1567,5.86631,343.487,58.98,1,3,3,6,1
3522059974,2015,8,10,44.9517,-93.1567,18.3142,282.913,22.5849,1,3,3,6,3
